counterparty_address,n_events_in,n_events_out,gross_usd_in,gross_usd_out,net_usd,symbols,native_amounts,first_seen,last_seen,label_source,label_value
0x6edf968da408a9640b8865826429a977a11c5048,1,255,2.43,14609119.05,-14609116.62,ETH/USDC/USDT/ZND,ETH:293.6224;USDC:7327504.5595;USDT:6437030.2825;ZND:25927453.7273,2023-12-08,2026-04-10,internal,Zonda 5
0x0d0707963952f2fba59dd06f2b425ace40b492fe,131,0,5524137.66,0.00,5524137.66,USDC/USDT/ZND,USDC:4562540.6044;USDT:960064.3244;ZND:22055911.0473,2025-10-06,2026-04-02,hildobby,Gate.io 1
0xf27dc973a47555612d55f0aa5ab021778be7244b,8,0,3552204.10,0.00,3552204.10,ETH/USDC/USDT,ETH:27.3900;USDC:990.0000;USDT:3456158.7084,2024-03-01,2024-11-04,deferred-above-cutoff,
0x6827314ed35fcbe620076a43f090a18f34cbbd9f,22,0,1464281.86,0.00,1464281.86,USDC/USDT,USDC:1145940.8221;USDT:318450.0000,2026-01-21,2026-04-03,deferred-above-cutoff,
0x3f1eea8dcda2b5620643aca1987d4780cae80539,23,0,1247031.05,0.00,1247031.05,ETH/USDC/USDT/ZND,ETH:14.4057;USDC:28198.3969;USDT:1186593.2296;ZND:3750000.0000,2024-12-30,2025-12-12,internal,Zonda (BitBay) 0x3f1eea…0539
0x58edf78281334335effa23101bbe3371b6a36a51,49,0,1204929.11,0.00,1204929.11,USDC,USDC:1204811.8035,2026-03-25,2026-04-10,hildobby,KuCoin 32
0xcbe982c5a7337e500987817ea16fdd86c06bc2c5,3,0,597136.72,0.00,597136.72,ETH,ETH:214.2900,2023-12-08,2024-09-23,deferred-above-cutoff,
0xc69b533506932ccd08292a95b5188e4f4ba2baa9,4,0,435360.75,0.00,435360.75,USDT,USDT:435010.0000,2024-03-20,2024-09-18,deferred-above-cutoff,
0xd91efec7e42f80156d1d9f660a69847188950747,9,0,166980.90,0.00,166980.90,USDC,USDC:166978.6899,2026-04-01,2026-04-10,hildobby,KuCoin 26
0x83bdf89ce9b2b587785a89603d2d451f05cf719b,2,0,136198.03,0.00,136198.03,USDC,USDC:136108.1564,2024-07-10,2024-07-10,hildobby,OKX 150
0x28c6c06298d514db089934071355e5743bf21d60,1,0,81990.11,0.00,81990.11,USDC,USDC:81936.0000,2024-07-10,2024-07-10,hildobby,Binance 14
0x83c41363cbee0081dab75cb841fa24f3db46627e,3,0,80691.09,0.00,80691.09,USDT,USDT:80753.9480,2026-03-26,2026-03-31,hildobby,KuCoin 36
0x8816139cb58078abf56bb1468cd8fe1e5446753b,1,0,71420.56,0.00,71420.56,ETH,ETH:21.5800,2024-07-03,2024-07-03,deferred-above-cutoff,
0x0bd5103e4ab11b14b271effdf00beeb047a328ab,1,0,39777.53,0.00,39777.53,ETH,ETH:15.9600,2024-02-09,2024-02-09,deferred-above-cutoff,
0x5bff49eec8f76c066f979a818187b9732ac69503,55,0,43.20,0.00,43.20,ETH,ETH:0.0184,2024-03-20,2026-04-10,internal,Zonda Deposit Funder 1
0x6edffb2ecb0cb52bb883e72c725bdbedc13a5048,1,1,0.07,0.00,0.07,ETH,ETH:21.5882,2024-07-10,2024-07-10,below-cutoff,
0x6edf97aa72cd64572e59a6a6cd1795c7beb35048,1,1,0.07,0.00,0.07,ETH,ETH:21.5882,2024-07-10,2024-07-10,below-cutoff,
0x6edffd3c53ce226b0b16fbe960e2d69af31c5048,4,0,0.06,0.00,0.06,USDT,USDT:0.0601,2024-09-07,2025-03-06,below-cutoff,
0x6821d8ebbf095efc3d33e7945ac3a306e80b5d9f,1,0,0.04,0.00,0.04,USDC,USDC:0.0403,2026-01-21,2026-01-21,below-cutoff,
0x6edf2527128b94b0c93ec23123772dd4fcf95048,52,49,0.02,0.00,0.02,ETH/USDC/USDT,ETH:0.0000;USDC:0.0180;USDT:0.0000,2025-11-07,2026-04-11,below-cutoff,
0x6edfd7e0cd88149b7cbc83e946e4b084269d5048,38,3,0.02,0.00,0.02,USDC/UЅDС,USDC:0.0156;UЅDС:121946.2440,2025-12-28,2026-02-17,below-cutoff,
