counterparty_address,n_events_in,n_events_out,gross_usd_in,gross_usd_out,net_usd,symbols,native_amounts,first_seen,last_seen,label_source,label_value
0xf89d7b9c864f589bbf53a82105107622b35eaa40,30,0,79567.23,0.00,79567.23,ENJ/OMG/SKY,ENJ:160709.3203;OMG:119939.8687;SKY:23326.6000,2023-11-11,2025-09-18,hildobby,Bybit 5
0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,10,0,48090.14,0.00,48090.14,DAI/GRT/UNI,DAI:19945.0000;GRT:4230.3000;UNI:535.0886,2021-03-31,2021-05-17,hildobby,Binance 1
0x46340b20830761efd32832a74d7169b29feb9758,3,0,28563.00,0.00,28563.00,MATIC,MATIC:17205.7000,2021-11-11,2021-11-20,hildobby,Crypto.com 2
0x564286362092d8e7936f0549571a803b203aaced,3,0,22025.09,0.00,22025.09,UNI,UNI:701.7100,2021-04-03,2021-04-18,hildobby,Binance 3
0x85b931a32a0725be14285b66f1a22178c672d69b,4,0,21689.93,0.00,21689.93,UNI,UNI:536.5300,2021-04-03,2021-05-11,hildobby,Binance 10
0xa03400e098f4421b34a3a44a1b4e571419517687,15,0,19386.18,0.00,19386.18,REEF,REEF:36751078.0875,2024-02-29,2025-08-12,hildobby,HTX 52
0xad85405cbb1476825b78a021fa9e543bf7937549,2,0,19344.05,0.00,19344.05,WLD,WLD:13174.1562,2025-09-21,2025-09-21,deferred-above-cutoff,
0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,4,0,17610.56,0.00,17610.56,SXP,SXP:10622.4459,2021-12-04,2021-12-07,hildobby,KuCoin 3
0x708396f17127c42383e3b9014072679b2f60b82f,3,0,14771.75,0.00,14771.75,UNI,UNI:415.0100,2021-04-07,2021-05-11,hildobby,Binance 11
0x501b86ac0de6958da2f9250194d15d8aae985861,6,0,13443.30,0.00,13443.30,ENJ,ENJ:60540.4911,2024-07-11,2024-12-03,hildobby,Kraken 70
0x738cf6903e6c4e699d1c2dd9ab8b67fcdb3121ea,3,0,8211.03,0.00,8211.03,REEF/SXP,REEF:2037018.0000;SXP:7830.0000,2022-05-11,2023-05-11,hildobby,KuCoin 12
0x566a00ee7b48b39eafc6de905dad87cc83afa4d2,7,0,7823.94,0.00,7823.94,GNYerc20,GNYerc20:1310449.4000,2025-01-22,2025-01-24,below-cutoff,
0xd551234ae421e3bcba99a0da6d736074f22192ff,2,0,5997.18,0.00,5997.18,DAI/UNI,DAI:15.0000;UNI:150.2400,2021-03-31,2021-05-07,hildobby,Binance 2
0x6d0d19bdddc5ed1dd501430c9621dd37ebd9062d,1,0,5840.41,0.00,5840.41,GNYerc20,GNYerc20:233729.2298,2024-03-02,2024-03-02,hildobby,BitMart 13
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,2,0,4886.85,0.00,4886.85,SUSHI/UNI,SUSHI:98.6300;UNI:114.8200,2021-04-01,2021-04-08,hildobby,Binance 4
