counterparty_address,n_events_in,n_events_out,gross_usd_in,gross_usd_out,net_usd,symbols,native_amounts,first_seen,last_seen,label_source,label_value
0x6edf968da408a9640b8865826429a977a11c5048,22,0,228347.15,0.0,228347.15,ETH,,2022-08-08,2023-10-19,internal,Zonda 5
0xf646cbe3b030fb6c2569215f0117dba58badb95e,6,0,99267.19,0.0,99267.19,ETH,,2021-08-22,2022-06-20,internal,Zonda 1
0x2b645268e2fbb384b423e50089657395f749763a,4,0,73606.18,0.0,73606.18,ETH,,2021-04-12,2021-12-14,internal,Zonda 4
0x47ef949598e02b90ae2a38624f07b77c18fabb8b,0,254,0.0,7494.15,-7494.15,ETH,,2021-04-12,2023-10-20,below-cutoff,
0x73bfc8b17296cb284b7b116e519c7b84df4e4020,0,164,0.0,4025.86,-4025.86,ETH,,2021-04-15,2023-10-20,below-cutoff,
0x4b039efd60f4aa2106c6fe4e718b346111ac5cd4,0,119,0.0,3797.78,-3797.78,ETH,,2021-04-12,2022-07-26,below-cutoff,
0xcee4dfde1ce0260afb87f8c917726ab0502fd457,0,117,0.0,3487.41,-3487.41,ETH,,2021-04-23,2022-11-13,below-cutoff,
0x4fc05911251b5bc1dbddb4788c92c19ccf67c8d2,0,101,0.0,2362.25,-2362.25,ETH,,2021-09-11,2023-10-24,below-cutoff,
0x879882c59d9cc548d6c0e7d0238e8aa40858b54f,0,64,0.0,1723.91,-1723.91,ETH,,2021-04-28,2023-08-29,internal,BitBay 879882
0xf9d6b16bbf23cedc08846482d8cc5901b6b5d50c,0,57,0.0,1613.22,-1613.22,ETH,,2021-04-13,2022-11-08,below-cutoff,
0x4b209e06a2eb8c718a5dda726e4f6395769c7b8e,0,64,0.0,1459.84,-1459.84,ETH,,2021-07-05,2023-07-20,below-cutoff,
0x03ff8a841a5ffae262da6e07e82d208a663275e4,0,37,0.0,1235.42,-1235.42,ETH,,2021-05-17,2022-01-25,below-cutoff,
0xd3b1ca9dfbb4acf1669c60bd8587122144295b73,0,50,0.0,1112.73,-1112.73,ETH,,2021-11-14,2023-05-12,below-cutoff,
0x6b605df8c0d2d435717383c85b474eb90bf7516d,0,49,0.0,1068.11,-1068.11,ETH,,2021-04-15,2022-10-24,below-cutoff,
0x7f1ad55c17e86170fe7ceced8c02da5ef38cf0d3,0,22,0.0,769.44,-769.44,ETH,,2021-04-15,2022-01-17,below-cutoff,
0xc03502b3db745a045804e7f3a64d5133b7f34157,0,27,0.0,767.88,-767.88,ETH,,2021-04-15,2021-12-15,below-cutoff,
0xa370d3a30a125bb025501bf256eb6eab23d54c98,0,35,0.0,767.12,-767.12,ETH,,2022-08-25,2023-10-24,below-cutoff,
0x36f217d70c84c7362b82d8ef866cc8ffbd020fd1,0,31,0.0,649.05,-649.05,ETH,,2022-02-16,2023-10-23,below-cutoff,
0x5dfd711dce615bca6b956537facdd1467aabb58e,0,17,0.0,464.54,-464.54,ETH,,2021-04-15,2021-11-06,below-cutoff,
0xeb8401f96c65ca4686049b19dd9dcfc773cd1ad0,0,11,0.0,310.59,-310.59,ETH,,2021-04-15,2022-01-17,below-cutoff,
0xbd5bcb978dca370c03fb5f827e17cf16537121db,0,11,0.0,300.08,-300.08,ETH,,2021-04-15,2022-10-29,below-cutoff,
0xd42235190e0c2649bcf0c5109014768655a76b78,0,10,0.0,283.15,-283.15,ETH,,2021-04-18,2022-11-09,below-cutoff,
0xcee2aeec7b1cce085a086063a4b2a7e8bfe63bdb,0,6,0.0,269.97,-269.97,ETH,,2021-05-03,2021-11-08,below-cutoff,
0xc1cb9303284c6431a9c9efef3fe026514e65ec54,0,13,0.0,267.87,-267.87,ETH,,2022-02-23,2022-06-10,below-cutoff,
0xd0c0c06d01df226de1d50e8de7016497d34eb718,0,9,0.0,252.14,-252.14,ETH,,2021-07-13,2022-04-20,no-public-tag,
0xb03850dddcd8c594be41ef66daf21b385ad44953,0,8,0.0,228.37,-228.37,ETH,,2021-04-13,2022-04-25,no-public-tag,
0x3a15aa46fc095c416a2ac5e969fc19a89749de81,0,10,0.0,223.71,-223.71,ETH,,2021-08-13,2023-05-23,below-cutoff,
0x20b5eeb4c6da6f07118e2176ab06aa76526ddfd9,0,2,0.0,209.44,-209.44,ETH,,2021-04-13,2021-04-13,below-cutoff,
0x64dc71dd8dae8728216626c7af3a5831cf165243,0,7,0.0,209.24,-209.24,ETH,,2021-09-20,2021-11-22,below-cutoff,
0x0267a812b917002260cfc292eaf79b95c9a0e9ce,0,4,0.0,197.31,-197.31,ETH,,2021-04-16,2021-12-25,no-public-tag,
0xc38f25b642dbe99c7183cbb5bec441d8cbb14c67,0,8,0.0,193.83,-193.83,ETH,,2022-02-23,2022-10-26,below-cutoff,
0xb757efa032bc27329a66a09bdf515e5a8c0b9b63,0,6,0.0,191.08,-191.08,ETH,,2021-10-09,2022-01-17,below-cutoff,
0x78acabd169dbb6788cb83acbb7fa27ef84eaf268,0,9,0.0,191.0,-191.0,ETH,,2022-02-02,2022-05-01,below-cutoff,
0x413f54b9308f35e1ae954a111acd059b9083d6b8,0,9,0.0,186.12,-186.12,ETH,,2022-11-02,2023-05-16,below-cutoff,
0xa4967f4eb2234acdbba7434b2126970da83efad4,0,8,0.0,179.97,-179.97,ETH,,2022-01-08,2023-03-18,no-public-tag,
0x94011fd98e0831b57c0a21f9f428c1a22847e5e9,0,7,0.0,179.28,-179.28,ETH,,2021-04-15,2022-11-12,below-cutoff,
