counterparty_address,n_events_in,n_events_out,gross_usd_in,gross_usd_out,net_usd,symbols,native_amounts,first_seen,last_seen,label_source,label_value
0x39c87112d1add6cf27d0563f31d59429d06bf8ca,11,6,0.01,0.0,0.01,"ZND,EТH ,USDT,ETH",,2025-03-19,2025-12-09,below-cutoff,
0x39c85f86b5f54e9afcb08fb87caa1081701df8ca,3,314,0.01,0.0,0.01,"USDT,ETH",,2025-03-25,2025-09-10,below-cutoff,
0x0cb3ab936e3808deef10f94701f0417762d76984,1,0,0.01,0.0,0.01,USDC,,2025-02-25,2025-02-25,below-cutoff,
0x4b90e147252535e988555ecacd92954f6f20736c,1,0,0.01,0.0,0.01,USDT,,2025-05-02,2025-05-02,below-cutoff,
0x427989c5f2dac5ea274f95d59fe064d7d90068d7,2,5,0.01,0.0,0.01,"UЅDТ ,USDT,USDC",,2025-04-01,2025-09-28,below-cutoff,
0x2cb3eb806bc040b70cab0f1287597ceb7bd76984,1,127,0.01,0.0,0.01,"USDC,USDС",,2025-02-25,2025-04-03,below-cutoff,
0x2657909431427eed4df6d5fa860e26e603187ae6,1,2,0.01,0.0,0.01,"USDC,UЅDС ",,2025-04-01,2025-04-01,below-cutoff,
0x427944c44da240a27aa396f32b2fe832129768d7,1,0,0.01,0.0,0.01,USDT,,2025-06-12,2025-06-12,below-cutoff,
0x427980206745824daad5d3417d8881f7249868d7,0,3,0.0,0.0,0.0,ꓴꓢꓓС,,2025-09-28,2025-10-03,below-cutoff,
0x265712dafc085bf965442857846bf7fc116c7ae6,0,1,0.0,0.0,0.0,USDC,,2025-04-01,2025-04-01,below-cutoff,
0x2cb31e1e6f3673543b7f4a0e8bc04c67bf556984,0,1,0.0,0.0,0.0,USDC,,2025-02-25,2025-02-25,below-cutoff,
0x39c86a8eb6c50acc84e0116600c762e94e82f8ca,1,2,0.0,0.0,0.0,USDT,,2025-09-19,2025-09-19,below-cutoff,
0xd5430cf61195303fe81ab2123a5ee70b5d9ffc71,0,1,0.0,0.0,0.0,ZND,,2025-12-12,2025-12-12,below-cutoff,
0x896bd43439b5240024891b40ac51b3abfc920b0d,0,254,0.0,0.0,0.0,"USDC,ЕTH,USDТ",,2025-03-04,2025-10-04,below-cutoff,
0x4b90c2d51aac805d73013914e32e1f0e715e736c,1,3,0.0,0.0,0.0,"USDT,ꓴꓢꓓꓔ",,2025-09-02,2025-12-02,below-cutoff,
0x4b901c9f427e419e37289ab36127eeb2d998736c,0,2,0.0,0.0,0.0," USDT      ,ꓴꓢꓓꓔ",,2025-09-03,2025-09-20,below-cutoff,
0x265711a85d7192f38ff9b0864512487bb7937ae6,0,18,0.0,0.0,0.0,"⁢U⁢S⁢D⁤С⁤,U⁠S⁡DC⁡,USDС,⁣U⁣⁣S⁣⁣DC",,2025-04-01,2025-06-01,below-cutoff,
0x5cfd2f9c803b363f240988fea1424e38d09ac155,1,0,0.0,0.0,0.0,CAI,,2025-09-03,2025-09-03,below-cutoff,
0x62300dd641963bec34d40c0aa63ca6f4f33783e6,1,0,0.0,0.0,0.0,USDC,,2025-08-23,2025-08-23,below-cutoff,
0x497e3a79be87bb110f0ca2d8c421a0b85774fa0c,1,0,0.0,0.0,0.0,YFIVE,,2025-08-04,2025-08-04,below-cutoff,
0xd08af8b6360a4bd24c9aedfb238606dd91a32f21,0,104,0.0,0.0,0.0,"USDС,U⁢S⁤D⁤С,USDC",,2025-03-27,2025-09-10,below-cutoff,
0x4249de8fc7e183a50470c80346663056d65968d7,0,1,0.0,0.0,0.0,Tether USD,,2025-04-01,2025-04-01,below-cutoff,
0x39c903f2c4d3ce4faae81489a640edbed052f8ca,1,0,0.0,0.0,0.0,USDT,,2025-11-12,2025-11-12,below-cutoff,
0x89652609147320356aee46aa93dbe8825e920b0d,1,0,0.0,0.0,0.0,USDC,,2025-10-06,2025-10-06,below-cutoff,
0xf71623f8eac803e87c0dba32be8c8681a5016886,0,1,0.0,0.0,0.0,UЅDС ,,2025-02-09,2025-02-09,below-cutoff,
0x77c9ceddedf28ef2c8360a4f72ca88d2569ab335,0,2,0.0,0.0,0.0,ZND,,2025-03-01,2025-03-01,below-cutoff,
0x623aa5b0a3021dde1601ee8983f123cd7eda83e6,0,2,0.0,0.0,0.0,USDC,,2025-08-23,2025-08-23,below-cutoff,
0x42790872889084f72d1003de407cbaea53cc68d7,2,39,0.0,0.0,0.0,"USDT,UЅDC,UЅDТ",,2025-02-05,2025-04-24,below-cutoff,
0x39c8c413282449779bf4cf2429e664cfd0c7f8ca,1,0,0.0,0.0,0.0,ETH,,2025-04-21,2025-04-21,below-cutoff,
0x6114b3a7cc3e891e2f7ded71e98430a91700d7ea,1,0,0.0,0.0,0.0,FOMO,,2025-09-03,2025-09-03,below-cutoff,
0xd48b0cace79b6a896b6d33082d6c37d2ab1c7312,1,0,0.0,0.0,0.0,USDC,,2025-03-14,2025-03-14,below-cutoff,
0xb92b94dc3dbed31f13758ffe09ffd88779154e32,0,2,0.0,0.0,0.0,USDC,,2025-09-04,2025-09-04,below-cutoff,
0xd089acdc4e0edd456685da390b74ae5bef122f21,0,50,0.0,0.0,0.0,USDC,,2025-08-26,2025-09-10,below-cutoff,
0xd0856ebc14f8aba74eef7c0f57a705abf4712f21,0,1,0.0,0.0,0.0,USDC,,2025-09-02,2025-09-02,below-cutoff,
0x4274a7b79ab1df4328052b64683b543df22768d7,0,42,0.0,0.0,0.0,"USDC,USDТ,USDС",,2025-02-07,2025-09-28,below-cutoff,
0x623a9ebc9ea297494f1090e384ec433c5ecf83e6,1,1,0.0,0.0,0.0,USDC,,2025-08-23,2025-08-24,below-cutoff,
0x623a42645dad8eeb90132e84d1fa6bb4bd3883e6,0,3,0.0,0.0,0.0,USDC,,2025-08-23,2025-08-23,below-cutoff,
0xd544b4d0fd80eb34e8946398dce8c801419ffc71,0,2,0.0,0.0,0.0,"ZND,E‌⁣R⁣‍C⁣​⁣‏2⁣",,2025-12-12,2025-12-12,below-cutoff,
0x39867a0711f82e437c3dc7c6c51c5e21b61af8ca,0,1,0.0,0.0,0.0,ETH,,2025-04-04,2025-04-04,below-cutoff,
0x7b76f4f81888fc4acdca182779fff8bf55465e45,0,2,0.0,0.0,0.0,ZND,,2025-05-09,2025-05-19,below-cutoff,
0x9baaaef16f24caaf20e9dce42bf9803f97c199ae,0,1,0.0,0.0,0.0,USDT,,2025-11-12,2025-11-12,below-cutoff,
0x265fe7b73d9d9071af24d00fbeaa1566776a7ae6,0,1,0.0,0.0,0.0,USDC,,2025-08-23,2025-08-23,below-cutoff,
0xd081ecfae086e10569363848004fab8138d8af21,1,0,0.0,0.0,0.0,USDC,,2025-09-02,2025-09-02,below-cutoff,
0x0b8b9c1fe56c1eb545f9b2614622d5332aee404d,0,4,0.0,0.0,0.0,"UЅDC,USDС",,2025-02-04,2025-04-03,below-cutoff,
0x8960d9bc786ee68444c2a7a6ffc4e902a1a31b0d,0,2,0.0,0.0,0.0,USDT,,2025-03-30,2025-04-07,below-cutoff,
0x623700190b793e28ed80dc568837e4bc475a83e6,0,9,0.0,0.0,0.0,USDC,,2025-08-23,2025-08-23,below-cutoff,
0xc23b7e30cba785bd7651df54abb6bf52ded24109,0,6,0.0,0.0,0.0,ZND,,2025-04-02,2025-04-22,below-cutoff,
0xc0d3c2a67b68886d68f3f792b53d69b0370b1555,0,1,0.0,0.0,0.0,ZND,,2025-04-09,2025-04-09,deferred-above-cutoff,
0xc2dc9a6de0ac782b09824777d921af323871d82f,0,3,0.0,0.0,0.0,USDС,,2025-01-23,2025-01-25,below-cutoff,
0x919336d7cde4632cd47b318c39ab33ae3088d604,0,1,0.0,0.0,0.0,ZND,,2025-04-06,2025-04-06,below-cutoff,
0x2656904e0275a9f8e324555f0f75d03e0b1c7ae6,0,7,0.0,0.0,0.0,USDС,,2025-04-01,2025-04-07,below-cutoff,
0x283b10f507b6f27b3cfccebf7cf1f330eb2768d7,0,3,0.0,0.0,0.0,USDС,,2025-03-01,2025-03-01,below-cutoff,
0x8960cc86106d19ccbddf2dd8b48d3c5871580b0d,0,2,0.0,0.0,0.0,USDT,,2025-04-23,2025-04-23,below-cutoff,
0x5058e34cdcb594369a0dc29098f533c77b401b22,1,0,0.0,0.0,0.0,ETH,,2025-07-29,2025-07-29,below-cutoff,
0x623a342d81989f7e6f680f7d6035ee5b232883e6,0,3,0.0,0.0,0.0, USDC      ,,2025-08-23,2025-08-23,below-cutoff,
0x4b919e6276f4bceae74130dc6dae28bb8ed7736c,0,68,0.0,0.0,0.0,"Ս⁣S‏D⁤Т,USDТ,Ս⁣S⁣D⁤Т,U⁢S⁤D⁤Т⁤,USDT",,2025-05-02,2025-12-02,below-cutoff,
0x4b908d36e69c59aac3eec3a831c057ab3733736c,0,1,0.0,0.0,0.0,⁭⁣U‎S⁭DT,,2025-06-01,2025-06-01,below-cutoff,
0x39c8710b8030b3e702323ba8bff5eb496b47f8ca,1,8,0.0,0.0,0.0,"USDT,U5DT,ZND",,2025-03-29,2025-12-10,below-cutoff,
0x39cdd75005ab244606f9a43e1f4337c0551df8ca,0,3,0.0,0.0,0.0,"U⁢S⁤D⁤Т⁤,USDT",,2025-08-11,2025-09-01,below-cutoff,
0xf70fdf0b14d8d9b4bac7ff549f0cabc987c1e01c,1,0,0.0,0.0,0.0,BABYUNO,,2025-03-12,2025-03-12,below-cutoff,
0xf71cae390c34b9ea18a2095dbc97b4fc2b916886,0,2,0.0,0.0,0.0,USDС,,2025-02-08,2025-02-08,below-cutoff,
0xb92bfb4681f4e939b26125aca522e61798134e32,0,24,0.0,0.0,0.0, USDC      ,,2025-09-04,2025-09-07,below-cutoff,
0xd83c7fdf9d76dec865a0501016439344b6a938f1,1,0,0.0,0.0,0.0,PMAI,,2025-09-03,2025-09-03,below-cutoff,
0x3950a8bebacd3b42b8e77e71d6b2ad7dfe52f8ca,1,0,0.0,0.0,0.0,ETH,,2025-04-04,2025-04-04,below-cutoff,
0xe1e18fd9698625a5d03561e5ae87111eedd8241c,0,1,0.0,0.0,0.0,UЅDC,,2025-01-26,2025-01-26,below-cutoff,
0x39cfb154f9caa3e6884fe765e2b9ecee1616f8ca,1,0,0.0,0.0,0.0,ETH,,2025-04-04,2025-04-04,below-cutoff,
0x89601c71842022ddf16c9bd0df778924a2ff0b0d,0,1,0.0,0.0,0.0,ZND,,2025-12-12,2025-12-12,below-cutoff,
0x4b9025dc0cb2a5f048246aef6684aaa7a166736c,1,0,0.0,0.0,0.0,USDT,,2025-09-01,2025-09-01,below-cutoff,
0x2cb3578422f5f8ca40f8371bf779bfb3ff016984,0,2,0.0,0.0,0.0,USDC,,2025-02-25,2025-02-28,below-cutoff,
0xd0899eed61d287cb64cda1a93618293c54272f21,1,0,0.0,0.0,0.0,ETH,,2025-03-27,2025-03-27,below-cutoff,
0xd089f73918a28da6dc6df83f7d98400ef8502f21,2,59,0.0,0.0,0.0,"ETH,USDC,USDС",,2025-03-27,2025-04-24,below-cutoff,
0xe295ad71242373c37c5fda7b57f26f9ea1088afe,1,0,0.0,0.0,0.0,MTK,,2025-03-21,2025-03-21,below-cutoff,
0x5058e97b861cf23096a84f7a4924ffc083c41b22,0,1,0.0,0.0,0.0,ETH,,2025-07-29,2025-07-29,below-cutoff,
0xb92b5fd5501f17d5b6a08008e7e3f7dc0e314e32,0,26,0.0,0.0,0.0,USDC,,2025-09-04,2025-09-07,below-cutoff,
0xbb057b406adfbf0930d71f8bac0413132e30bbc3,1,0,0.0,0.0,0.0,SBX,,2025-09-03,2025-09-03,below-cutoff,
0x4b90234eb4836d7ab48d881633b9932b95a7736c,2,0,0.0,0.0,0.0,USDT,,2025-11-02,2025-11-02,below-cutoff,
0x0b825f7b399652660d6e89831bfa7ecb7e2e404d,0,1,0.0,0.0,0.0,USDС,,2025-02-07,2025-02-07,below-cutoff,
0x2cbb8a6943be6a3bcec9019e0bd4c58925f16984,0,114,0.0,0.0,0.0,USDС,,2025-02-25,2025-03-19,below-cutoff,
0x8916576ee0c541a0b37ea8f7b8a380c266930b0d,0,3,0.0,0.0,0.0,Tether USD,,2025-04-07,2025-04-13,below-cutoff,
0xc2d2a7c3f4490d19b35a9dd73cd21be5d6fad82f,0,2,0.0,0.0,0.0,UЅDС ,,2025-01-24,2025-01-25,below-cutoff,
0x2657287f1d6ea5efbc9152f8c24f60aeec6a7ae6,0,1,0.0,0.0,0.0,USDC,,2025-08-23,2025-08-23,below-cutoff,
0x39c8bb4a351ea6e80502b9c5529de3525452f8ca,0,258,0.0,0.0,0.0,"USDT,ЕTH,USDС",,2025-02-26,2025-09-27,below-cutoff,
0x8960accbcd0d0d9eef44301483afbaf125d20b0d,3,0,0.0,0.0,0.0,ETH,,2025-04-04,2025-04-07,below-cutoff,
0x8960578982fed2cbc27c661f11fab44799cd0b0d,2,0,0.0,0.0,0.0,ETH,,2025-04-07,2025-04-13,below-cutoff,
0xc2d2b620074184a06c6aea9c5d7127662904d82f,0,2,0.0,0.0,0.0,USDC,,2025-01-24,2025-01-26,below-cutoff,
0xb92b7de2831dd2183a50caf68ab193658c1f4e32,1,0,0.0,0.0,0.0,USDC,,2025-09-04,2025-09-04,below-cutoff,
0xb92e9222c33c2515e094ad16ea8ad002cf734e32,0,505,0.0,0.0,0.0,USDC,,2025-09-04,2025-09-10,below-cutoff,
