counterparty_address,n_events_in,n_events_out,gross_usd_in,gross_usd_out,net_usd,symbols,native_amounts,first_seen,last_seen,label_source,label_value
0x6edf968da408a9640b8865826429a977a11c5048,0,793,0.0,120140271.57,-120140271.57,"AAVE,AXS,CHZ,ETH,EURC,GRT,LINK,LPT,LSK,MANA,MATIC,MKR,PEPE,RNDR,SHIB,USDC,USDT,WLD,ZND",,2023-05-31,2026-01-20,internal,Zonda 5
0xead6595703fa97174e67d86998ecab7994ae880d,131,0,43170334.82,0.0,43170334.82,"ETH,PEPE,USDC,USDT",,2024-07-18,2026-01-16,deferred-above-cutoff,
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,62,0,20875482.15,0.0,20875482.15,ETH,,2023-05-31,2025-08-13,hildobby,Kraken 4
0x42b6de749dc4bf0e9f9a0e13a94986587d42498b,7,0,18264458.34,0.0,18264458.34,"ETH,USDC,USDT",,2025-07-23,2025-07-27,deferred-above-cutoff,
0x89e51fa8ca5d66cd220baed62ed01e8951aa7c40,80,0,10699968.79,0.0,10699968.79,USDT,,2023-05-31,2025-03-31,hildobby,Kraken 7
0x0d0707963952f2fba59dd06f2b425ace40b492fe,19,0,4120529.49,0.0,4120529.49,"ETH,LINK,USDC,USDT,ZND",,2025-07-25,2025-12-09,hildobby,Gate.io 1
0x9642b23ed1e01df1092b92641051881a322f5d4e,13,0,3907547.68,0.0,3907547.68,"USDC,USDT,ZND",,2025-07-25,2025-07-27,hildobby,MEXC 21
0xae2d4617c862309a3d75a0ffb358c7a5009c673f,11,0,2726470.9,0.0,2726470.9,USDC,,2024-03-06,2025-07-27,hildobby,Kraken 10
0x16b2b042f15564bb8585259f535907f375bdc415,71,0,2520737.57,0.0,2520737.57,PEPE,,2023-08-16,2025-07-27,hildobby,Kraken 43
0xc6bed363b30df7f35b601a5547fe56cd31ec63da,65,0,2135823.98,0.0,2135823.98,LINK,,2023-06-12,2025-07-27,hildobby,Kraken 8
0xd91efec7e42f80156d1d9f660a69847188950747,6,0,1995061.56,0.0,1995061.56,"USDC,USDT",,2025-07-26,2025-07-27,hildobby,KuCoin 26
0x39f6a6c85d39d5abad8a398310c52e7c374f2ba3,14,0,1437448.0,0.0,1437448.0,"ETH,USDT",,2023-10-13,2024-10-28,deferred-above-cutoff,
0x58edf78281334335effa23101bbe3371b6a36a51,7,0,1353764.91,0.0,1353764.91,"USDC,ZND",,2025-07-25,2025-07-27,hildobby,KuCoin 32
0x56eddb7aa87536c09ccc2793473599fd21a8b17f,2,0,1025050.05,0.0,1025050.05,"ETH,USDT",,2024-10-14,2025-07-27,hildobby,Binance 17
0x6d0cf1f651f5ae585d24dcaa188d44e389e93d26,92,0,888292.33,0.0,888292.33,SHIB,,2023-05-31,2025-07-25,hildobby,Kraken 55
0xa910f92acdaf488fa6ef02174fb86208ad7722ba,20,0,580207.27,0.0,580207.27,"ETH,GRT,LINK,MATIC,PEPE,SHIB,USDT",,2023-06-26,2023-11-06,deferred-above-cutoff,
0xea578aae84b156010b5df7759a08cf6e6d6fc288,29,0,553147.47,0.0,553147.47,RNDR,,2023-06-16,2024-07-19,deferred-above-cutoff,
0x5307402e7c38cdbfd9a8bc7e9c68669faf29bbad,1,0,500236.79,0.0,500236.79,USDT,,2024-09-18,2024-09-18,deferred-above-cutoff,
0xd4996f61a974f9f11f554f6df2b5010dc7829e17,2,0,417655.51,0.0,417655.51,ETH,,2025-07-27,2025-08-11,deferred-above-cutoff,
0x8fca4ade3a517133ff23ca55cdaea29c78c990b8,21,0,412604.23,0.0,412604.23,"ETH,LINK,PEPE,SHIB,USDC,USDT",,2024-03-13,2025-07-23,deferred-above-cutoff,
0xcdc8488e63a403bfd580222ea0f3719477bfea9c,53,0,384199.95,0.0,384199.95,CHZ,,2023-05-31,2025-07-27,deferred-above-cutoff,
0xa83b11093c858c86321fbc4c20fe82cdbd58e09e,54,0,374470.52,0.0,374470.52,MATIC,,2023-05-31,2024-09-04,deferred-above-cutoff,
0x28c6c06298d514db089934071355e5743bf21d60,19,0,343781.58,0.0,343781.58,"AXS,ETH,LINK,LSK,USDC,WLD",,2024-04-30,2026-01-16,hildobby,Binance 14
