counterparty_address,n_events_in,n_events_out,gross_usd_in,gross_usd_out,net_usd,symbols,native_amounts,first_seen,last_seen,label_source,label_value
0x695e449525d42055d368f84e97912032c7410a46,1,0,0.0,0.0,0.0,SUPERDOG,,2026-01-05,2026-01-05,below-cutoff,
0x6edf7d6a3d9eb2ed68388f1cd92a976068b75048,2,11,0.0,0.0,0.0,"USDТ,ЕRC20,UЅDT,USDT,ETH",,2024-08-30,2025-04-24,below-cutoff,
0x6edfd7e0cd88149b7cbc83e946e4b084269d5048,7,0,0.0,0.0,0.0,USDC,,2025-12-31,2026-01-14,below-cutoff,
0xfa6d07fb903fe51f1a3a6357791f1de49deeb2e3,1,0,0.0,0.0,0.0,INX,,2025-09-04,2025-09-04,below-cutoff,
0x7ae02b81f6f0bb03cd71b52aecce2f97f1771623,1,0,0.0,0.0,0.0,HQG,,2024-07-25,2024-07-25,below-cutoff,
0x10d280e9f1c91c84fa1a1f03c1b247c198822a0d,1,0,0.0,0.0,0.0,MCAT,,2025-09-04,2025-09-04,below-cutoff,
0x6edf000f0bf6b570103be8a3a03e83974cb05048,0,1,0.0,0.0,0.0,USDC,,2025-07-17,2025-07-17,below-cutoff,
0xc9aa60d7d0fb88570d1673022fe458cb738bfe12,1,0,0.0,0.0,0.0,LINK,,2025-12-12,2025-12-12,below-cutoff,
0x059b2051bc369a52dfa4bcbaa77388483279320c,1,0,0.0,0.0,0.0,UniLife,,2026-01-14,2026-01-14,below-cutoff,
0x3a9b127e87295d90ac0136eba0aaa39db185d341,1,0,0.0,0.0,0.0,wTAO,,2025-12-12,2025-12-12,below-cutoff,
0x67a39d4780f8de808cab3f00e3592d98e712080f,2,12,0.0,0.0,0.0,"ETH,MKR,EꓔH",,2025-09-16,2026-02-07,below-cutoff,
0x40ec5b32f29468a1fe1eb13ea54d4f264e5bbbdf,0,2,0.0,0.0,0.0,UЅDТ,,2024-04-15,2024-04-15,below-cutoff,
0xdc5cb57711ac6ea18bc9e07404a3fa2a9b4913e9,1,0,0.0,0.0,0.0,ePEPE,,2025-11-24,2025-11-24,below-cutoff,
0xf8fb55139b9acac7bb72e3d6de9ab412e01d2528,1,0,0.0,0.0,0.0,ERCAI,,2025-10-06,2025-10-06,below-cutoff,
0x73a15fed60bf67631dc6cd7bc5b6e8da8190acf5,1,0,0.0,0.0,0.0,USD0 [www.usual.finance],,2024-09-01,2024-09-01,below-cutoff,
0xdd0d0781fd0045ccb8c4f56ab4229a37f8e86e42,1,0,0.0,0.0,0.0,SPX,,2025-12-02,2025-12-02,below-cutoff,
0xf644f3a54d2c2851f56cf36818c88d8bda5037d8,1,0,0.0,0.0,0.0,EHORSE,,2026-01-05,2026-01-05,below-cutoff,
0x6edf2e9f3502a0142e316b1beefba15fd22d5048,0,44,0.0,0.0,0.0,USDC,,2025-06-23,2026-02-07,below-cutoff,
0xbb057b406adfbf0930d71f8bac0413132e30bbc3,1,0,0.0,0.0,0.0,SBX,,2025-09-04,2025-09-04,below-cutoff,
0xc93113accfb88fc1b7ab832e3d5395e883535691,1,0,0.0,0.0,0.0,MAGNUS,,2025-08-08,2025-08-08,below-cutoff,
0xcba360df45bbb3ddd97da98d4b26fc860ebc2d32,1,0,0.0,0.0,0.0,ChatGpt,,2025-12-03,2025-12-03,below-cutoff,
0xfffc1fd463d953422ef7b3e4f39ac8fcb6a93825,1,0,0.0,0.0,0.0,MetaAI,,2025-12-03,2025-12-03,below-cutoff,
0xd83c7fdf9d76dec865a0501016439344b6a938f1,1,0,0.0,0.0,0.0,PMAI,,2025-09-04,2025-09-04,below-cutoff,
0x67a396a170cd44c5c124c9cc4135abbd35e7080f,0,5,0.0,0.0,0.0,ETH,,2025-09-16,2025-09-23,below-cutoff,
0x692cd1cce74bfb88947a3e02f6993ce677d54638,1,0,0.0,0.0,0.0,xAI,,2025-12-18,2025-12-18,below-cutoff,
0xb9d514814c1780c235e4b973d16210d917e32926,1,0,0.0,0.0,0.0,BONE,,2025-11-15,2025-11-15,below-cutoff,
0x83819bf7e906bcf57e9f5b20453a2eff43f3845c,1,0,0.0,0.0,0.0,PORT,,2026-01-06,2026-01-06,below-cutoff,
0x67a3b135917d517ee33e4002a5de18b53cc3080f,0,7,0.0,0.0,0.0,"ETH,EꓔH",,2025-09-16,2025-09-27,below-cutoff,
0xa62c5ef5dc67b6b38b3d14c79efca2c27eca8518,1,0,0.0,0.0,0.0,Gemini3,,2025-11-24,2025-11-24,below-cutoff,
0x5307e40cef35dd04dd4e440bfbb613fca461bbad,0,1,0.0,0.0,0.0,UЅDТ,,2024-10-01,2024-10-01,below-cutoff,
0x99c942c1f82752e34559e9d577389cc7d7834be1,1,0,0.0,0.0,0.0,ETH,,2025-07-06,2025-07-06,below-cutoff,
0x4add9ee147deb9452da4726d21b4885896081c1d,1,0,0.0,0.0,0.0,XENA,,2025-10-06,2025-10-06,below-cutoff,
0x5307d7ae70e8ab3f222e6018a04f47d39989bbad,1,0,0.0,0.0,0.0,ETH,,2024-09-18,2024-09-18,below-cutoff,
0x5cfd2f9c803b363f240988fea1424e38d09ac155,1,0,0.0,0.0,0.0,CAI,,2025-09-04,2025-09-04,below-cutoff,
