counterparty_address,n_events_in,n_events_out,gross_usd_in,gross_usd_out,net_usd,symbols,native_amounts,first_seen,last_seen,label_source,label_value
0x0ff24158220a14398f047a80a513617ddc4f5289,95,1,189202825.77,3.64,189202822.13,ETH,,2020-08-12,2022-10-04,internal,Zonda 3
0x781229c7a798c33ec788520a6bbe12a79ed657fc,9,1,22219874.42,2228043.49,19991830.93,ETH,,2022-03-01,2022-08-03,internal,Zonda 2
0x2f9378d573b20199105bcaf6d103ac88d5442aa5,0,92,0.0,16795347.62,-16795347.62,ETH,,2020-08-13,2022-05-11,etherscan,Binance Deposit: 0x2F9378D573b20199105bCaF6D103Ac88d5442aA5
0x22b8cc8cf448b7ed9f5ac1ee0446508461493529,0,404,0.0,9565979.62,-9565979.62,ETH,,2020-08-13,2022-07-16,etherscan,Binance Deposit: 0x22b8cc8Cf448b7ED9f5ac1eE0446508461493529
0x68ed0dcde71fc3b45d7f8cb84946328b49ee1746,0,2,0.0,5471006.98,-5471006.98,ETH,,2021-05-04,2021-10-29,below-cutoff,
0xa5ed22920276dfd6fc3bb25b889f59a620ad23e8,0,20,0.0,3879941.32,-3879941.32,ETH,,2020-10-14,2022-05-16,below-cutoff,
0x0ca1e75f88a1ad6ec5b0b4c92cf135179b2fa107,0,19,0.0,3726695.95,-3726695.95,ETH,,2020-11-18,2021-12-01,below-cutoff,
0x65c349fa4e1c64115c30e731e5e1c29b7c822690,0,21,0.0,3269493.61,-3269493.61,ETH,,2021-12-15,2022-07-11,below-cutoff,
0xb7db2f3f14726ee4013fc52fe81e6f168acb8fa5,0,3,0.0,2977502.26,-2977502.26,ETH,,2022-02-24,2022-07-16,below-cutoff,
0x088ae43be934ba729d8d841b41649c4d417bb519,0,124,0.0,2659140.85,-2659140.85,ETH,,2020-09-07,2022-07-16,etherscan,Binance Deposit: 0x088Ae43BE934bA729d8D841b41649c4d417bb519
0x8a63afd33e0d05274b3b6650486d9960785025b5,0,77,0.0,2412616.21,-2412616.21,ETH,,2021-04-01,2022-06-27,etherscan,Binance Deposit: 0x8a63AFd33e0d05274B3B6650486D9960785025B5
0x8913e9491801c8cd83ca0c052655307f75d0a3b4,0,47,0.0,2380397.91,-2380397.91,ETH,,2021-04-28,2021-07-13,below-cutoff,
0x99cf3c1098cad62f4ff3654420d4c8b783f97c40,0,139,0.0,2324023.6,-2324023.6,ETH,,2021-02-22,2022-06-25,below-cutoff,
0x3f6008d1a71bc064985289035e901ef52da481ee,0,19,0.0,2199794.28,-2199794.28,ETH,,2021-05-25,2022-05-10,below-cutoff,
0xcbf91d30177dca1e71c2a9a29be1a1ba40b02dcf,0,44,0.0,1930384.2,-1930384.2,ETH,,2020-10-12,2022-05-12,below-cutoff,
0xa1357baf545167a03e5ac599154397c971185b0a,0,3,0.0,1842348.18,-1842348.18,ETH,,2021-02-14,2021-02-14,below-cutoff,
0x0b4439bb98e4391c2ab2c6dd3e3ed5f056db1868,0,31,0.0,1769474.99,-1769474.99,ETH,,2020-10-11,2021-12-03,below-cutoff,
0x375b1d909a65a9f77431ed7e85910d50bdd5978f,0,159,0.0,1769291.77,-1769291.77,ETH,,2020-12-11,2022-07-16,below-cutoff,
